id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
80,(FW ver.) 와이드 밴딩 슬랙스_Black,에이들,2019  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩팬츠', '#와이드팬츠', '#코튼팬츠', '#트레이닝바지']",https://image.msscdn.net/images/goods_img/20170417/539654/539654_8_500.jpg,https://store.musinsa.com/app/product/detail/539654/0,20.0,ALL
81,3-Stripe training pants,아디다스,2019  ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#삼선팬츠', '#조거', '#조거팬츠', '#트랙팬츠', '#트레이닝팬츠', '#면', '#밴딩']",https://image.msscdn.net/images/goods_img/20190219/957880/957880_4_500.jpg,https://store.musinsa.com/app/product/detail/957880/0,20.0,캐주얼
82,TAPERED BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#스트레치', '#정장', '#퍼팩트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20181120/908910/908910_2_500.jpg,https://store.musinsa.com/app/product/detail/908910/0,20.0,ALL
83,[세트상품] 린넨 9부 밴딩 팬츠,어커버,,['남'],베이지색,바지,코튼 팬츠,"['#리넨', '#린넨', '#팬츠', '#9부']",https://image.msscdn.net/images/goods_img/20160704/380217/380217_8_500.jpg,https://store.musinsa.com/app/product/detail/380217/0,20.0,ALL
84,ESSENTIAL SHORT BLACK,아디다스,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#로고반바지', '#로고쇼츠', '#에센셜반바지', '#에센셜쇼츠', '#트레포일반바지', '#트레포일쇼츠']",https://image.msscdn.net/images/goods_img/20200326/1369488/1369488_3_500.jpg,https://store.musinsa.com/app/product/detail/1369488/0,23.0,캐주얼
85,TE UTILITY SHORT BLACK,리복,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#경량반바지', '#경량쇼츠', '#운동복', '#트레이닝', '#트레이닝반바지', '#트레이닝쇼츠', '#피트니스쇼츠']",https://image.msscdn.net/images/goods_img/20200521/1457274/1457274_3_500.jpg,https://store.musinsa.com/app/product/detail/1457274/0,23.0,캐주얼
86,P[1003]롱 와이드 코튼팬츠(베이지),퍼블릭아이콘,2019  S/S,['남'],베이지색,바지,코튼 팬츠,"['#데님팬츠', '#와이드면팬츠', '#와이드코튼팬츠', '#와이드팬츠', '#와이드']",https://image.msscdn.net/images/goods_img/20190218/957401/957401_1_500.jpg,https://store.musinsa.com/app/product/detail/957401/0,20.0,ALL
87,TARTAN CHECK PANTS,어커버,,['남'],체크,바지,트레이닝/조거 팬츠,"['#밴딩팬츠', '#체크바지', '#체크팬츠']",https://image.msscdn.net/images/goods_img/20171023/658030/658030_10_500.jpg,https://store.musinsa.com/app/product/detail/658030/0,20.0,ALL
88,WIDE DENIM PANTS  (BLEACH),토피,2020  S/S,['남'],데님,바지,데님 팬츠,"['#데님팬츠', '#루즈핏', '#와이드', '#와이드데님', '#와이드청바지', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20190319/986708/986708_2_500.jpg,https://store.musinsa.com/app/product/detail/986708/0,20.0,캐주얼
89,[FW ver.]유틸리티 와이드 카고 조거팬츠_Black,라퍼지스토어,2020  F/W,['남'],검정색,바지,트레이닝/조거 팬츠,"['#린넨', '#오디너리라인', '#와이드팬츠', '#카고바지', '#카고조거팬츠', '#카고팬츠', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20190508/1037595/1037595_1_500.jpg,https://store.musinsa.com/app/product/detail/1037595/0,20.0,캐주얼
90,ESSENTIAL SHORT LGREYH,아디다스,2020  S/S,['남'],라이트 그레이,바지,숏 팬츠,"['#밴딩반바지', '#밴딩쇼츠', '#트레이닝반바지', '#트레포일반바지', '#트레포일쇼츠']",https://image.msscdn.net/images/goods_img/20200326/1369485/1369485_4_500.jpg,https://store.musinsa.com/app/product/detail/1369485/0,23.0,캐주얼
91,린넨 9부 Banding Pants Light Khaki,어커버,,['남'],카키,바지,코튼 팬츠,"['#리넨', '#리넨팬츠', '#린넨', '#린넨팬츠']",https://image.msscdn.net/images/goods_img/20160520/356851/356851_4_500.jpg,https://store.musinsa.com/app/product/detail/356851/0,20.0,ALL
92,LIGHTWEIGHT SEMI WIDE HIDDEN BANDING SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200219/1312035/1312035_2_500.jpg,https://store.musinsa.com/app/product/detail/1312035/0,20.0,ALL
93,20S/S #0237 trabus paint jeans,페이탈리즘,2020  S/S,['남'],중청,바지,데님 팬츠,"['#데님', '#바지', '#와이드핏', '#페이탈리즘신상', '#페인트']",https://image.msscdn.net/images/goods_img/20200414/1403008/1403008_1_500.jpg,https://store.musinsa.com/app/product/detail/1403008/0,20.0,ALL
94,Cargo Jogger Slacks Pants - Black,낫포너드,2020  S/S,['남'],검정색,바지,트레이닝/조거 팬츠,"['#스트레이트핏', '#조거팬츠', '#카고바지', '#카고조거팬츠']",https://image.msscdn.net/images/goods_img/20190416/1015777/1015777_27_500.jpg,https://store.musinsa.com/app/product/detail/1015777/0,20.0,캐주얼
95,Ver.2 Classic Banding harfpants Shorts 2Package KHSP0427,다이클레즈,ALL,['남'],기타,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#쇼츠', '#쇼츠세트', '#숏팬츠', '#패키지', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20160616/371617/371617_4_500.jpg,https://store.musinsa.com/app/product/detail/371617/0,23.0,캐주얼
96,[패키지] 루즈핏 트레이닝 스웨트 팬츠,브렌슨,2019  S/S,['남'],회색,바지,트레이닝/조거 팬츠,"['#바지', '#밴딩팬츠', '#스웨트팬츠', '#트레이닝', '#패키지', '#추리닝', '#세트']",https://image.msscdn.net/images/goods_img/20190329/999426/999426_3_500.jpg,https://store.musinsa.com/app/product/detail/999426/0,20.0,캐주얼
97,Crump line track pants(CP0030),크럼프,ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#바지', '#트랙팬츠', '#트레이닝', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20171110/668527/668527_2_500.jpg,https://store.musinsa.com/app/product/detail/668527/0,20.0,캐주얼
98,Classic Sweat Pants [Grey],제로,2019  F/W,['남'],회색,바지,트레이닝/조거 팬츠,"['#스웻', '#조거', '#트레이닝', '#팬츠']",https://image.msscdn.net/images/goods_img/20160902/404949/404949_1_500.jpg,https://store.musinsa.com/app/product/detail/404949/0,20.0,캐주얼
99,E 3S WIND PNT BLACK/WHITE,아디다스,ALL,['남'],검정색,바지,트레이닝/조거 팬츠,"['#에센셜', '#윈드팬츠', '#트레이닝', '#트레이닝팬츠', '#WINDPNT', '#밴딩', '#조거']",https://image.msscdn.net/images/goods_img/20190107/928681/928681_3_500.jpg,https://store.musinsa.com/app/product/detail/928681/0,20.0,캐주얼
100,LIGHTWEIGHT WIDE BANDING SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20190307/974910/974910_3_500.jpg,https://store.musinsa.com/app/product/detail/974910/0,20.0,ALL
101,LIGHTWEIGHT TAPERED HIDDEN BANDING CROP SLACKS [LIGHT GREY],무신사 스탠다드,2020  ALL,['남'],라이트 그레이,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20200226/1323973/1323973_4_500.jpg,https://store.musinsa.com/app/product/detail/1323973/0,20.0,ALL
102,ESSENTIAL NYLON SHORTS BLACK,커스텀어클락,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#나일론팬츠', '#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#세컨모놀로그']",https://image.msscdn.net/images/goods_img/20200507/1434818/1434818_3_500.jpg,https://store.musinsa.com/app/product/detail/1434818/0,23.0,ALL
103,Tydi crop jeans #0064,페이탈리즘,2019  F/W,['남'],데님,바지,데님 팬츠,"['#데님', '#진', '#청바지', '#크롭진', '#크롭핏컬렉션']",https://image.msscdn.net/images/goods_img/20170831/621274/621274_20_500.jpg,https://store.musinsa.com/app/product/detail/621274/0,20.0,ALL
104,UTILITY SHORTS [KHAKI],무신사 스탠다드,2019  S/S,['남'],카키,바지,숏 팬츠,"['#반바지', '#벨티드팬츠', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20180424/763136/763136_6_500.jpg,https://store.musinsa.com/app/product/detail/763136/0,23.0,ALL
105,COTTON EASY SHORTS [BLACK],무신사 스탠다드,2019  S/S,['남'],검정색,바지,숏 팬츠,"['#반바지', '#밴딩팬츠', '#올데이쇼츠', '#이지웨어', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190418/1017883/1017883_1_500.jpg,https://store.musinsa.com/app/product/detail/1017883/0,23.0,ALL
106,LIGHTWEIGHT TAPERED BANDING CROP SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩슬랙스', '#셋업팬츠', '#정장바지', '#퍼펙트슬랙스', '#9부', '#밴딩', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190308/977043/977043_1_500.jpg,https://store.musinsa.com/app/product/detail/977043/0,20.0,ALL
107,[PACKAGE] Cotton linen banding crop pants,브렌슨,2020  S/S,['남'],샌드,바지,코튼 팬츠,"['#남자', '#루즈핏', '#리넨', '#반바지', '#반팔티', '#밴딩팬츠', '#슬랙스']",https://image.msscdn.net/images/goods_img/20200605/1474900/1474900_2_500.jpg,https://store.musinsa.com/app/product/detail/1474900/0,20.0,캐주얼
108,COOLMAX SLIM CROP DENIM PANTS [LIGHT INDIGO],무신사 스탠다드,2020  ALL,['남'],연청,바지,데님 팬츠,"['#기능성', '#데님컬렉션', '#슬림핏', '#워싱진', '#청바지', '#캐주얼', '#쿨탠다드', '#크롭']",https://image.msscdn.net/images/goods_img/20200318/1357812/1357812_2_500.jpg,https://store.musinsa.com/app/product/detail/1357812/0,20.0,ALL
109,[패키지] 미니멀 트레이닝 essential 반바지,브렌슨,2020  S/S,['남'],회색,바지,숏 팬츠,"['#반바지', '#반팔티', '#밴딩팬츠', '#쇼츠', '#쇼트팬츠', '#트레이닝반바지', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20200514/1446775/1446775_1_500.jpg,https://store.musinsa.com/app/product/detail/1446775/0,23.0,캐주얼
110,Mine worker ST Develop / NewCrop,피스워커,,['남'],데님,바지,데님 팬츠,"['#데님', '#마인워커', '#연청', '#워싱진', '#진', '#청', '#청바지']",https://image.msscdn.net/images/goods_img/20150712/226358/226358_14_500.jpg,https://store.musinsa.com/app/product/detail/226358/0,20.0,ALL
111,NYLON EASY SHORTS_5.5 INCH [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20200407/1388469/1388469_2_500.jpg,https://store.musinsa.com/app/product/detail/1388469/0,23.0,ALL
112,UA TWILL BANDING SHORTS LIGHT BEIGE,유니어패럴,ALL,['남'],베이지색,바지,숏 팬츠,"['#반바지', '#밴딩', '#밴딩반바지', '#밴딩쇼츠', '#밴딩숏츠', '#쇼츠', '#숏']",https://image.msscdn.net/images/goods_img/20170619/579205/579205_8_500.jpg,https://store.musinsa.com/app/product/detail/579205/0,23.0,캐주얼
113,워시드 린넨 와이드 팬츠(아이보리),퍼블릭아이콘,2019  S/S,['남'],흰색,바지,코튼 팬츠,"['#리넨', '#린넨바지', '#린넨와이드팬츠', '#밴딩바지', '#여름바지', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20190422/1023039/1023039_1_500.jpg,https://store.musinsa.com/app/product/detail/1023039/0,20.0,ALL
114,P-035 wide banding Slacks_BG,하프크라이즈,ALL,['남'],베이지색,바지,슈트 팬츠/슬랙스,"['#밴딩바지', '#밴딩슬랙스', '#밴딩팬츠', '#슬랙스', '#와이드', '#와이드슬랙스', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20170216/484463/484463_1_500.jpg,https://store.musinsa.com/app/product/detail/484463/0,20.0,ALL
115,REAL WIDE HIDDEN BANDING SLACKS [BLACK],무신사 스탠다드,2019  ALL,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20190927/1168922/1168922_3_500.jpg,https://store.musinsa.com/app/product/detail/1168922/0,20.0,ALL
116,SEMI WIDE HIDDEN BANDING SLACKS [MEDIUM GREY],무신사 스탠다드,2019  ALL,['남'],다크 그레이,바지,슈트 팬츠/슬랙스,"['#루즈핏', '#밴딩슬랙스', '#셋업팬츠', '#와이드핏', '#정장바지', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20191113/1224095/1224095_3_500.jpg,https://store.musinsa.com/app/product/detail/1224095/0,20.0,ALL
117,Regular-Fit Crop Pants (Ivory),더스토리,2019  F/W,['남'],아이보리,바지,데님 팬츠,"['#데님', '#아이보리팬츠', '#와이드', '#진', '#청', '#청바지', '#크롭']",https://image.msscdn.net/images/goods_img/20190904/1142362/1142362_10_500.jpg,https://store.musinsa.com/app/product/detail/1142362/0,20.0,ALL
118,MASTER FIT 9CUT SLACKS BLACK,티알마크,2018  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#슬랙스', '#슬렉스', '#티알마크슬랙스', '#TRMARK슬랙스']",https://image.msscdn.net/images/goods_img/20160525/358864/358864_1_500.jpg,https://store.musinsa.com/app/product/detail/358864/0,20.0,ALL
119,UTILITY SHORTS [BEIGE],무신사 스탠다드,2019  S/S,['남'],베이지색,바지,숏 팬츠,"['#반바지', '#벨티드팬츠', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20180424/763137/763137_4_500.jpg,https://store.musinsa.com/app/product/detail/763137/0,23.0,ALL
120,LIGHTWEIGHT REAL WIDE HIDDEN BANDING SLACKS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#라이트웨이트컬렉션', '#셋업', '#얇은바지', '#여름바지', '#정장', '#퍼펙트슬랙스', '#밴딩', '#와이드']",https://image.msscdn.net/images/goods_img/20200219/1312127/1312127_2_500.jpg,https://store.musinsa.com/app/product/detail/1312127/0,20.0,ALL
121,unisex semi wide banding slacks,후러브스아트,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#밴딩', '#세미와이드', '#슬랙스', '#와이드', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20180406/750908/750908_6_500.jpg,https://store.musinsa.com/app/product/detail/750908/0,20.0,ALL
122,NYLON METAL CARGO SHORTS_L.Grey,코드그라피,2020  S/S,['남'],라이트 그레이,바지,숏 팬츠,"['#반바지', '#쇼츠', '#숏', '#숏츠', '#카고반바지', '#카고쇼츠', '#CGP']",https://image.msscdn.net/images/goods_img/20200417/1409900/1409900_1_500.jpg,https://store.musinsa.com/app/product/detail/1409900/0,23.0,캐주얼
123,COTTON LINEN TAPERED EASY PANTS [BEIGE],무신사 스탠다드,2020  S/S,['남'],베이지색,바지,코튼 팬츠,"['#리넨', '#린넨컬렉션', '#면바지', '#여름바지', '#이지팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190410/1009422/1009422_3_500.jpg,https://store.musinsa.com/app/product/detail/1009422/0,20.0,ALL
124,Crump side track pants (CP0062),크럼프,2018  F/W,['남'],검정색,바지,트레이닝/조거 팬츠,"['#긴바지', '#바지', '#트랙팬츠', '#트레이닝바지', '#트레이닝세트']",https://image.msscdn.net/images/goods_img/20180809/825757/825757_2_500.jpg,https://store.musinsa.com/app/product/detail/825757/0,20.0,캐주얼
125,TRAVELER SHORTS 2 PACK_SUMMER PACKAGE 2,트래블,2020  S/S,['남'],기타,바지,숏 팬츠,"['#남자반바지', '#반바지', '#쇼츠', '#쇼츠세트', '#숏', '#숏츠', '#패키지']",https://image.msscdn.net/images/goods_img/20200502/1429497/1429497_2_500.jpg,https://store.musinsa.com/app/product/detail/1429497/0,23.0,캐주얼
126,LONG WIDE SLACKS_SS BLACK,에드,2020  S/S,['남'],검정색,바지,슈트 팬츠/슬랙스,"['#롱', '#밴딩', '#세미와이드', '#슬랙스', '#와이드', '#와이드슬랙스', '#와이드팬츠']",https://image.msscdn.net/images/goods_img/20160518/354782/354782_12_500.jpg,https://store.musinsa.com/app/product/detail/354782/0,20.0,ALL
127,SLIM CROP DENIM PANTS [LIGHT INDIGO],무신사 스탠다드,2020  ALL,['남'],연청,바지,데님 팬츠,"['#데님컬렉션', '#데일리팬츠', '#슬림핏', '#워싱진', '#청바지', '#캐주얼', '#크롭']",https://image.msscdn.net/images/goods_img/20200225/1321881/1321881_2_500.jpg,https://store.musinsa.com/app/product/detail/1321881/0,20.0,ALL
128,NYLON EASY SHORTS [BEIGE],무신사 스탠다드,2019  S/S,['남'],베이지색,바지,숏 팬츠,"['#쇼츠_ALL-ROUND', '#여름바지', '#올데이쇼츠', '#이지팬츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190503/1034123/1034123_4_500.jpg,https://store.musinsa.com/app/product/detail/1034123/0,23.0,ALL
129,COTTON LINEN TAPERED EASY PANTS [BLACK],무신사 스탠다드,2020  S/S,['남'],검정색,바지,코튼 팬츠,"['#리넨', '#린넨컬렉션', '#면바지', '#여름바지', '#이지팬츠', '#캐주얼팬츠', '#테이퍼드']",https://image.msscdn.net/images/goods_img/20190410/1009418/1009418_3_500.jpg,https://store.musinsa.com/app/product/detail/1009418/0,20.0,ALL
130,UTILITY SHORTS [LIGHT GREY],무신사 스탠다드,2019  S/S,['남'],회색,바지,숏 팬츠,"['#반바지', '#벨티드팬츠', '#아웃도어', '#올데이쇼츠', '#하프팬츠']",https://image.msscdn.net/images/goods_img/20190419/1020902/1020902_2_500.jpg,https://store.musinsa.com/app/product/detail/1020902/0,23.0,ALL
